IB1,IB2,IB3,IB4,IB5,IH1,IH2,IH3,IH4,lang,education_level,sex,country_origin,country,age,continent
3,7,5,2,5,5,2,5,4,2,High school,Female,2.0,CHE,18.0,Europe
2,2,3,5,2,4,6,4,4,2,Bachelor's degree,Male,1.0,CHE,18.0,Europe
6,2,2,5,3,1,2,1,2,2,Master's degree,Female,2.0,CHE,40.0,Europe
2,5,3,6,5,1,1,4,1,2,Below high school,Female,2.0,CHE,21.0,Europe
6,6,5,6,4,3,2,2,5,2,Below high school,Male,2.0,CHE,27.0,Europe
4,5,2,2,2,1,2,1,2,2,High school,Male,2.0,CHE,21.0,Europe
5,5,6,2,3,6,2,6,5,1,High school,Female,228.0,USA,18.0,North America
5,2,2,1,4,2,5,1,2,1,High school,Female,227.0,GBR,18.0,Europe
5,5,3,7,6,1,6,6,3,2,High school,Female,2.0,CHE,20.0,Europe
5,5,5,5,4,5,2,6,5,1,High school,Female,228.0,USA,19.0,North America
3,7,7,6,3,1,2,2,1,2,High school,Female,2.0,CHE,18.0,Europe
4,1,2,4,3,3,3,7,4,2,High school,Female,222.0,CHE,20.0,Europe
5,1,3,3,7,1,7,1,1,2,Below high school,Female,2.0,CHE,26.0,Europe
3,1,1,3,1,1,1,2,1,1,High school,Male,228.0,USA,18.0,North America
1,5,2,4,2,4,6,5,3,2,High school,Male,2.0,CHE,20.0,Europe
3,1,1,2,2,1,4,4,2,2,High school,Female,205.0,CHE,21.0,Europe
6,2,2,4,2,1,1,4,1,2,High school,Female,2.0,CHE,19.0,Europe
2,2,2,3,7,2,2,2,5,2,High school,Female,61.0,CHE,33.0,Europe
4,1,1,1,1,1,6,6,1,1,High school,Male,131.0,NZL,21.0,Oceania
1,2,3,2,2,2,1,1,1,2,High school,Female,1.0,CHE,23.0,Europe
4,1,1,1,4,1,1,1,1,2,High school,Female,1.0,CHE,18.0,Europe
3,2,1,2,2,5,2,2,6,2,Master's degree,Female,1.0,CHE,25.0,Europe
3,5,4,6,3,3,5,5,2,2,Bachelor's degree,Female,43.0,CHE,21.0,Europe
1,2,2,3,3,3,6,6,6,2,High school,Male,2.0,CHE,22.0,Europe
2,5,5,6,3,5,3,5,5,2,High school,Female,73.0,CHE,19.0,Europe
5,6,5,6,5,2,1,1,5,2,Below high school,Female,2.0,CHE,39.0,Europe
6,5,5,7,5,1,1,1,3,2,High school,Male,2.0,CHE,20.0,Europe
2,3,3,2,3,4,5,5,5,2,High school,Male,2.0,CHE,21.0,Europe
5,2,2,2,4,2,3,4,2,2,Bachelor's degree,Female,2.0,CHE,24.0,Europe
6,5,3,1,7,2,5,3,6,2,High school,Female,61.0,CHE,19.0,Europe
4,5,6,5,5,4,5,5,4,2,Master's degree,Female,1.0,CHE,19.0,Europe
5,5,3,6,2,4,3,2,2,2,High school,Female,25.0,CHE,19.0,Europe
2,6,6,1,2,5,3,3,3,2,High school,Female,2.0,CHE,19.0,Europe
2,7,6,6,4,5,5,5,3,2,High school,Female,2.0,CHE,19.0,Europe
6,4,5,5,5,2,5,3,4,2,High school,Female,57.0,CHE,19.0,Europe
3,7,5,5,5,6,4,3,5,2,High school,Female,1.0,CHE,19.0,Europe
7,5,4,3,7,2,3,2,3,2,Bachelor's degree,Female,2.0,CHE,33.0,Europe
6,3,5,2,4,5,1,2,5,1,Master's degree,Female,227.0,AUS,41.0,Oceania
5,5,4,2,3,2,2,2,2,1,High school,Female,227.0,GBR,19.0,Europe
4,4,2,6,5,3,4,3,3,2,High school,Female,2.0,CHE,20.0,Europe
3,5,4,3,4,3,5,4,4,2,High school,Female,1.0,CHE,18.0,Europe
2,4,3,7,3,1,5,2,4,2,High school,Female,2.0,CHE,18.0,Europe
3,3,6,3,3,1,1,2,4,2,High school,Female,2.0,CHE,19.0,Europe
6,3,5,7,5,2,5,2,5,2,High school,Male,1.0,CHE,18.0,Europe
4,2,3,6,3,1,3,4,4,2,High school,Female,172.0,CHE,18.0,Europe
7,6,5,6,2,2,7,3,1,2,High school,Male,2.0,CHE,19.0,Europe
2,1,3,3,2,4,4,4,5,2,High school,Female,177.0,CHE,19.0,Europe
5,4,5,6,5,1,5,4,4,2,Bachelor's degree,Female,1.0,CHE,18.0,Europe
5,5,4,4,4,2,2,5,3,2,High school,Female,61.0,CHE,19.0,Europe
4,6,1,2,5,2,5,1,3,2,High school,Female,1.0,CHE,22.0,Europe
6,3,1,2,2,1,6,4,1,2,Master's degree,Male,2.0,CHE,33.0,Europe
2,7,4,2,4,5,5,5,6,2,High school,Male,5.0,CHE,19.0,Europe
3,4,4,3,3,3,5,5,5,2,High school,Female,2.0,CHE,20.0,Europe
6,1,1,5,1,1,1,1,1,2,Bachelor's degree,Female,2.0,CHE,18.0,Europe
3,4,4,5,3,3,4,4,4,2,High school,Female,2.0,CHE,23.0,Europe
2,4,2,3,5,2,5,1,4,2,High school,Female,1.0,CHE,18.0,Europe
3,2,5,3,5,1,4,1,1,2,High school,Female,118.0,CHE,19.0,Europe
5,3,7,4,3,5,3,2,3,1,High school,Female,100.0,GBR,18.0,Europe
5,5,5,5,5,1,1,6,5,2,High school,Female,6.0,CHE,22.0,Europe
2,7,5,5,2,3,5,3,5,2,Bachelor's degree,Female,2.0,CHE,20.0,Europe
3,3,4,4,3,5,3,1,4,2,High school,Female,2.0,CHE,20.0,Europe
6,5,3,4,4,3,4,3,3,2,High school,Male,2.0,CHE,24.0,Europe
2,5,7,5,5,4,3,5,5,2,Bachelor's degree,Female,2.0,CHE,25.0,Europe
2,2,2,2,2,2,5,5,5,2,Bachelor's degree,Female,2.0,CHE,22.0,Europe
3,3,5,5,5,2,4,6,2,2,Bachelor's degree,Female,2.0,CHE,18.0,Europe
2,2,3,2,3,3,4,5,5,2,High school,Male,1.0,CHE,18.0,Europe
3,4,6,4,6,4,4,3,5,1,High school,Female,227.0,GBR,20.0,Europe
2,6,5,6,2,5,1,5,2,1,High school,Female,104.0,GBR,20.0,Europe
4,3,3,5,5,3,4,2,3,2,High school,Female,2.0,CHE,21.0,Europe
1,1,3,3,2,5,2,4,2,2,High school,Female,2.0,CHE,26.0,Europe
6,5,4,6,3,1,4,5,3,2,High school,Female,2.0,CHE,19.0,Europe
5,2,3,4,4,3,4,5,3,2,High school,Female,2.0,CHE,19.0,Europe
1,1,4,7,5,5,1,5,7,2,Bachelor's degree,Female,1.0,CHE,18.0,Europe
5,1,1,2,1,1,1,1,1,2,High school,Male,2.0,CHE,21.0,Europe
2,6,6,3,4,2,6,3,2,2,High school,Female,1.0,CHE,19.0,Europe
3,4,5,4,3,2,3,1,5,2,High school,Female,177.0,CHE,21.0,Europe
3,2,4,1,3,2,4,4,3,2,High school,Female,2.0,CHE,23.0,Europe
3,5,4,2,4,4,3,5,2,1,Bachelor's degree,Female,38.0,CAN,22.0,North America
1,5,5,2,3,4,5,5,5,2,High school,Female,2.0,CHE,20.0,Europe
6,5,5,4,5,2,4,2,2,2,High school,Female,2.0,CHE,20.0,Europe
3,2,5,3,5,5,1,3,5,1,High school,Male,13.0,AUS,20.0,Oceania
2,1,5,4,1,4,1,6,2,1,High school,Male,228.0,USA,19.0,North America
3,4,5,2,3,3,2,3,4,1,High school,Female,13.0,AUS,19.0,Oceania
5,1,2,3,3,1,3,1,4,2,High school,Female,2.0,CHE,21.0,Europe
5,6,6,6,5,6,2,5,6,1,High school,Female,227.0,GBR,29.0,Europe
4,2,4,5,5,3,5,2,3,2,High school,Male,1.0,CHE,19.0,Europe
2,2,2,5,5,1,1,3,4,1,High school,Male,13.0,AUS,19.0,Oceania
5,4,4,2,4,4,5,3,4,1,Master's degree,Female,227.0,GBR,26.0,Europe
3,2,1,2,2,1,1,1,2,2,Bachelor's degree,Female,1.0,CHE,18.0,Europe
1,2,3,3,2,3,5,5,5,1,High school,Female,13.0,AUS,20.0,Oceania
6,5,5,4,2,1,2,5,2,2,High school,Female,2.0,CHE,18.0,Europe
4,5,5,6,7,2,4,5,6,2,High school,Female,2.0,CHE,21.0,Europe
4,4,4,5,4,4,5,4,5,2,Bachelor's degree,Female,2.0,CHE,19.0,Europe
4,7,6,4,4,6,4,4,4,1,Bachelor's degree,Female,13.0,AUS,25.0,Oceania
5,3,5,5,5,5,2,4,3,1,High school,Female,179.0,GBR,19.0,Europe
5,3,3,2,4,2,4,3,3,2,High school,Male,2.0,CHE,19.0,Europe
7,5,3,6,3,5,5,6,6,2,High school,Female,2.0,CHE,20.0,Europe
5,7,5,2,6,2,5,4,5,1,Bachelor's degree,Female,13.0,AUS,18.0,Oceania
4,5,5,3,5,4,5,4,3,2,Bachelor's degree,Male,1.0,CHE,18.0,Europe
5,7,6,2,6,5,3,3,3,1,Bachelor's degree,Male,227.0,GBR,20.0,Europe
5,5,2,3,3,2,1,2,3,2,High school,Female,1.0,CHE,35.0,Europe
4,1,1,3,1,1,4,1,3,2,Below high school,Male,2.0,CHE,27.0,Europe
6,5,5,6,4,2,6,2,5,2,High school,Male,139.0,CHE,19.0,Europe
2,3,4,5,2,2,6,5,2,2,Bachelor's degree,Female,1.0,CHE,19.0,Europe
6,5,3,6,3,6,4,3,5,1,High school,Female,227.0,GBR,19.0,Europe
6,3,1,5,4,1,3,4,5,1,Bachelor's degree,Female,172.0,GBR,21.0,Europe
3,6,6,5,6,5,6,5,5,1,High school,Female,227.0,GBR,18.0,Europe
2,5,2,5,5,2,5,1,5,1,Bachelor's degree,Female,227.0,GBR,22.0,Europe
7,3,1,3,3,1,2,2,2,2,High school,Female,110.0,CHE,18.0,Europe
3,5,2,5,5,2,5,2,5,1,Bachelor's degree,Female,227.0,GBR,22.0,Europe
2,5,6,6,2,2,4,3,4,2,High school,Female,1.0,CHE,18.0,Europe
6,5,5,3,6,4,6,5,4,2,High school,Female,2.0,CHE,19.0,Europe
7,6,2,5,4,3,4,3,6,1,High school,Female,44.0,USA,18.0,North America
5,4,5,7,5,2,5,1,4,2,High school,Female,177.0,CHE,20.0,Europe
5,5,4,3,2,2,6,2,5,2,Master's degree,Female,144.0,CHE,46.0,Europe
4,5,3,5,4,2,2,4,2,1,High school,Female,227.0,GBR,20.0,Europe
3,6,5,7,2,3,2,1,4,2,High school,Female,2.0,CHE,21.0,Europe
1,6,6,6,7,3,2,5,4,1,High school,Female,228.0,USA,19.0,North America
5,6,5,6,3,4,5,4,5,2,High school,Female,1.0,CHE,18.0,Europe
3,6,2,5,6,5,3,5,6,1,High school,Female,227.0,GBR,20.0,Europe
4,1,2,5,7,1,4,3,7,2,High school,Female,2.0,CHE,23.0,Europe
2,3,3,5,2,2,1,4,3,2,High school,Female,2.0,CHE,19.0,Europe
4,3,5,5,3,3,3,4,5,2,High school,Female,2.0,CHE,20.0,Europe
5,5,4,7,4,1,5,1,2,2,Bachelor's degree,Female,2.0,CHE,23.0,Europe
6,4,3,5,6,2,1,2,3,2,High school,Female,2.0,CHE,19.0,Europe
2,3,3,4,5,1,1,6,3,2,High school,Male,2.0,CHE,21.0,Europe
4,3,4,1,2,2,2,4,4,1,High school,Female,228.0,USA,18.0,North America
6,2,2,3,2,2,1,6,2,1,High school,Female,228.0,USA,20.0,North America
3,3,6,1,6,3,4,5,5,1,High school,Female,241.0,AUS,20.0,Oceania
3,6,6,3,5,4,5,5,4,1,High school,Male,228.0,USA,18.0,North America
2,2,4,1,2,2,1,5,4,2,High school,Female,25.0,CHE,20.0,Europe
4,3,5,4,3,2,1,1,4,1,High school,Male,13.0,AUS,21.0,Oceania
3,5,2,5,5,2,5,2,5,1,Bachelor's degree,Female,227.0,GBR,22.0,Europe
2,3,5,1,2,5,2,3,3,1,High school,Female,13.0,AUS,22.0,Oceania
3,4,5,3,5,3,2,4,3,2,High school,Female,2.0,CHE,27.0,Europe
7,5,6,7,6,5,6,6,5,2,,Male,2.0,CHE,26.0,Europe
6,6,5,2,6,2,2,5,3,1,High school,Female,227.0,GBR,21.0,Europe
2,3,7,2,4,5,5,4,3,2,High school,Female,172.0,CHE,19.0,Europe
3,2,2,6,2,2,2,2,3,2,Below high school,Female,2.0,CHE,28.0,Europe
6,2,4,7,2,2,2,2,4,2,Below high school,Female,2.0,CHE,25.0,Europe
7,6,6,2,5,6,2,3,5,2,Bachelor's degree,Female,2.0,CHE,34.0,Europe
6,5,2,2,5,5,2,5,3,2,High school,Female,2.0,CHE,19.0,Europe
1,5,2,3,3,3,4,4,5,2,High school,Female,1.0,CHE,18.0,Europe
6,3,7,3,4,1,4,1,2,1,High school,Female,227.0,GBR,20.0,Europe
2,1,5,6,1,3,2,6,5,2,High school,Female,1.0,CHE,18.0,Europe
2,5,6,6,1,2,1,3,4,2,High school,Female,2.0,CHE,19.0,Europe
5,5,4,5,6,1,4,5,4,2,High school,Female,1.0,CHE,18.0,Europe
3,2,4,7,2,1,3,3,1,2,High school,Female,1.0,CHE,20.0,Europe
5,1,1,3,4,2,1,6,6,1,High school,Female,227.0,GBR,18.0,Europe
4,1,1,1,1,1,4,1,5,2,Bachelor's degree,Female,2.0,CHE,29.0,Europe
4,6,5,3,5,5,5,5,5,2,High school,Female,2.0,CHE,20.0,Europe
1,1,4,5,3,2,1,6,4,2,High school,Female,2.0,CHE,21.0,Europe
7,5,4,5,6,3,4,5,3,1,High school,Female,228.0,USA,20.0,North America
7,5,2,2,3,5,5,5,5,1,High school,Female,227.0,GBR,21.0,Europe
4,4,4,4,4,4,4,4,4,1,Bachelor's degree,Female,227.0,GBR,20.0,Europe
6,6,5,6,2,1,5,5,4,1,Bachelor's degree,Female,179.0,GBR,19.0,Europe
7,6,5,6,1,1,5,5,4,1,Bachelor's degree,Female,179.0,GBR,19.0,Europe
5,2,3,3,5,2,2,2,2,1,Bachelor's degree,Female,227.0,GBR,19.0,Europe
6,4,3,6,4,1,2,1,2,2,High school,Female,1.0,CHE,18.0,Europe
2,6,3,2,3,2,5,3,3,2,High school,Female,1.0,CHE,18.0,Europe
4,4,2,4,4,6,2,6,2,1,High school,Female,227.0,GBR,19.0,Europe
5,6,5,6,5,3,4,6,4,1,High school,Female,227.0,GBR,20.0,Europe
3,5,7,7,7,2,4,2,5,2,Bachelor's degree,Female,2.0,CHE,18.0,Europe
4,4,4,2,5,3,7,5,6,2,High school,Male,2.0,CHE,18.0,Europe
2,6,5,6,7,4,5,5,5,1,High school,Female,227.0,GBR,19.0,Europe
5,7,5,6,4,4,4,4,4,2,Below high school,Female,2.0,CHE,29.0,Europe
3,5,5,1,5,4,2,2,3,1,High school,Male,68.0,GBR,19.0,Europe
7,4,4,5,5,2,4,6,2,2,High school,Female,118.0,CHE,23.0,Europe
6,1,2,4,2,2,4,3,4,2,Below high school,Female,226.0,CHE,26.0,Europe
6,3,7,3,3,6,3,3,5,1,Bachelor's degree,Female,13.0,AUS,34.0,Oceania
4,6,3,5,4,2,5,4,3,1,Bachelor's degree,Female,13.0,AUS,21.0,Oceania
1,5,4,2,2,5,1,1,4,1,High school,Male,98.0,USA,31.0,North America
3,5,6,3,4,5,6,5,5,1,High school,Female,13.0,AUS,18.0,Oceania
2,5,4,2,2,4,4,3,6,1,Bachelor's degree,Female,13.0,AUS,21.0,Oceania
2,6,5,2,2,5,2,5,5,1,High school,Female,228.0,USA,19.0,North America
5,6,5,3,5,2,4,5,4,1,High school,Female,13.0,AUS,18.0,Oceania
6,6,6,4,5,2,4,2,4,1,High school,Female,228.0,USA,19.0,North America
4,4,5,4,6,4,4,4,4,1,High school,Female,227.0,GBR,18.0,Europe
5,3,1,1,4,2,5,5,1,2,High school,Male,2.0,CHE,22.0,Europe
5,5,7,1,3,2,7,1,5,1,High school,Male,54.0,GBR,19.0,Europe
7,7,7,6,6,2,4,1,2,2,High school,Female,2.0,CHE,20.0,Europe
6,6,2,2,6,2,4,5,2,1,High school,Female,227.0,GBR,21.0,Europe
7,2,3,4,4,4,4,3,3,2,Below high school,Female,226.0,CHE,26.0,Europe
3,4,5,3,1,3,3,2,2,2,High school,Female,2.0,CHE,20.0,Europe
4,5,2,3,2,5,5,5,3,2,High school,Female,25.0,CHE,18.0,Europe
7,6,3,3,7,4,1,5,5,2,High school,Male,2.0,CHE,19.0,Europe
5,2,5,2,1,1,1,5,2,2,Bachelor's degree,Female,1.0,CHE,18.0,Europe
2,6,4,5,6,5,4,5,5,2,High school,Female,1.0,CHE,18.0,Europe
2,3,3,4,5,5,6,5,5,1,High school,Female,228.0,USA,20.0,North America
5,6,7,6,3,5,3,5,6,1,High school,Female,227.0,GBR,20.0,Europe
3,4,5,4,4,2,5,4,2,2,High school,Female,118.0,CHE,20.0,Europe
5,7,7,6,3,4,5,4,5,1,Bachelor's degree,Female,13.0,AUS,20.0,Oceania
4,4,2,2,2,2,3,5,5,1,Bachelor's degree,Other,13.0,AUS,33.0,Oceania
7,6,6,5,7,6,5,6,6,1,High school,Male,13.0,AUS,19.0,Oceania
2,1,1,3,2,1,1,2,4,1,High school,Female,13.0,AUS,18.0,Oceania
3,1,6,3,3,5,5,6,6,1,High school,Female,13.0,AUS,18.0,Oceania
6,3,3,1,5,1,1,1,1,1,Bachelor's degree,Female,13.0,AUS,29.0,Oceania
4,2,4,6,4,2,1,4,5,1,High school,Female,200.0,AUS,19.0,Oceania
6,5,2,2,6,5,5,3,5,1,High school,Female,13.0,AUS,18.0,Oceania
5,3,3,3,3,3,4,5,5,1,High school,Female,13.0,AUS,19.0,Oceania
4,6,5,2,3,4,3,2,3,1,High school,Female,13.0,AUS,18.0,Oceania
7,5,2,5,3,1,7,5,5,1,Bachelor's degree,Female,227.0,GBR,18.0,Europe
6,5,5,3,5,5,2,5,5,1,High school,Male,13.0,AUS,21.0,Oceania
5,4,3,5,7,5,7,7,5,2,High school,Female,2.0,CHE,23.0,Europe
5,5,6,4,6,5,4,3,5,2,High school,Female,1.0,CHE,19.0,Europe
6,7,6,5,6,5,5,6,5,1,High school,Male,13.0,AUS,18.0,Oceania
1,1,3,2,3,5,6,4,3,1,Master's degree,Male,159.0,GBR,25.0,Europe
4,2,1,4,2,7,5,6,4,1,Master's degree,Male,159.0,GBR,28.0,Europe
5,6,6,3,1,6,6,6,7,1,High school,Male,18.0,GBR,32.0,Europe
5,3,2,6,5,6,6,4,6,2,High school,Female,2.0,CHE,20.0,Europe
4,5,6,4,4,4,3,5,5,1,High school,Female,228.0,USA,18.0,North America
5,6,5,2,3,3,5,3,3,2,High school,Female,1.0,CHE,18.0,Europe
2,3,3,2,2,4,4,4,4,2,High school,Female,2.0,CHE,19.0,Europe
6,5,3,2,5,5,7,4,3,2,Bachelor's degree,Female,160.0,CHE,18.0,Europe
6,5,3,5,4,2,4,4,3,1,High school,Female,228.0,USA,22.0,North America
3,5,4,2,7,5,5,4,1,2,High school,Female,1.0,CHE,18.0,Europe
3,2,2,2,5,3,2,2,5,2,Master's degree,Male,2.0,CHE,43.0,Europe
3,6,5,6,5,5,4,5,5,1,High school,Female,13.0,AUS,19.0,Oceania
3,5,6,6,5,6,4,6,6,1,High school,Male,13.0,AUS,19.0,Oceania
7,5,3,2,6,4,2,5,5,1,High school,Female,13.0,AUS,18.0,Oceania
7,7,5,4,4,6,3,6,5,1,High school,Female,13.0,AUS,18.0,Oceania
3,1,3,5,4,2,1,3,4,1,High school,Female,13.0,AUS,18.0,Oceania
3,7,5,4,7,1,2,1,1,1,High school,Female,13.0,AUS,20.0,Oceania
4,6,6,7,6,4,2,4,4,1,High school,Female,228.0,USA,18.0,North America
5,3,5,1,5,3,5,5,3,1,High school,Male,13.0,AUS,18.0,Oceania
7,4,5,5,3,5,2,5,5,1,Bachelor's degree,Male,13.0,AUS,23.0,Oceania
5,7,6,7,6,5,3,6,7,1,High school,Male,13.0,AUS,18.0,Oceania
6,1,3,2,6,2,4,2,2,1,High school,Female,203.0,AUS,20.0,Oceania
5,4,5,5,5,3,3,3,5,1,High school,Female,13.0,AUS,19.0,Oceania
4,5,4,4,5,3,3,5,5,2,High school,Female,1.0,CHE,18.0,Europe
3,5,2,2,2,2,2,2,3,1,High school,Female,199.0,AUS,18.0,Oceania
7,7,5,5,4,4,2,5,5,1,High school,Male,13.0,AUS,18.0,Oceania
4,2,4,2,3,1,3,1,1,1,High school,Female,227.0,GBR,18.0,Europe
3,3,6,5,4,2,2,2,2,2,High school,Male,2.0,CHE,24.0,Europe
6,5,4,2,4,3,3,1,4,2,High school,Female,2.0,CHE,22.0,Europe
1,1,3,1,1,2,3,1,5,2,High school,Female,1.0,CHE,21.0,Europe
6,5,5,2,4,3,5,3,4,1,High school,Female,101.0,AUS,20.0,Oceania
7,7,7,1,7,1,7,1,1,2,High school,Female,1.0,CHE,25.0,Europe
5,3,3,3,5,4,2,2,6,1,Master's degree,Male,38.0,CAN,32.0,North America
2,2,3,1,1,1,3,3,1,2,High school,Female,177.0,CHE,20.0,Europe
2,5,5,3,5,2,4,4,2,1,High school,Female,172.0,USA,19.0,North America
6,7,5,6,6,2,3,6,3,1,High school,Female,24.0,AUS,19.0,Oceania
6,7,5,4,2,6,7,7,4,1,Bachelor's degree,Male,195.0,AUS,24.0,Oceania
3,2,3,1,3,3,5,2,3,1,High school,Male,203.0,AUS,18.0,Oceania
2,1,1,2,6,5,2,1,5,1,High school,Male,228.0,USA,18.0,North America
5,5,5,6,7,1,4,6,4,1,Bachelor's degree,Female,227.0,GBR,21.0,Europe
3,3,6,2,2,2,2,2,2,4,Master's degree,Female,83.0,KAZ,28.0,Asia
3,5,3,3,2,3,4,5,3,1,High school,Female,228.0,USA,19.0,North America
2,5,3,2,4,2,4,2,3,1,High school,Female,228.0,USA,19.0,North America
3,5,6,6,3,3,2,3,4,1,High school,Male,13.0,AUS,18.0,Oceania
5,7,6,3,6,5,2,6,6,1,High school,Female,13.0,AUS,20.0,Oceania
2,2,2,5,2,5,5,5,5,1,High school,Male,156.0,AUS,18.0,Oceania
2,1,2,2,1,1,1,1,1,4,Bachelor's degree,Female,83.0,KAZ,22.0,Asia
2,6,5,2,2,5,3,5,5,1,High school,Male,13.0,AUS,19.0,Oceania
6,2,6,4,6,3,1,4,5,1,High school,Female,200.0,AUS,19.0,Oceania
2,3,6,2,2,2,5,6,1,4,Master's degree,Male,83.0,KAZ,22.0,Asia
2,4,1,3,1,2,1,1,6,2,High school,Female,114.0,CHE,18.0,Europe
5,2,5,1,1,5,2,1,5,4,Bachelor's degree,Female,168.0,KAZ,44.0,Asia
2,2,6,5,2,2,2,2,2,4,Bachelor's degree,Male,83.0,KAZ,26.0,Asia
4,4,5,3,4,3,5,5,4,4,Bachelor's degree,Male,83.0,KAZ,25.0,Asia
1,2,3,3,2,2,1,5,5,1,Master's degree,Male,38.0,CAN,26.0,North America
5,4,4,2,4,2,4,6,5,1,High school,Male,38.0,CAN,19.0,North America
5,4,6,3,4,5,2,4,4,1,High school,Female,38.0,CAN,18.0,North America
3,5,4,2,5,4,2,1,3,1,High school,Female,228.0,USA,18.0,North America
7,7,5,6,7,4,4,1,5,1,Master's degree,Male,38.0,CAN,22.0,North America
6,5,2,7,5,3,3,4,3,1,High school,Female,13.0,AUS,18.0,Oceania
3,5,6,6,6,5,2,5,3,1,High school,Female,228.0,USA,18.0,North America
2,2,2,6,3,2,6,5,6,1,Bachelor's degree,Female,159.0,CAN,18.0,North America
7,5,5,5,4,4,4,4,3,1,High school,Female,102.0,USA,21.0,North America
4,3,4,3,3,4,1,1,1,1,High school,Female,65.0,USA,20.0,North America
5,5,2,2,5,2,4,3,3,1,High school,Female,228.0,USA,20.0,North America
2,5,5,3,3,2,1,2,2,1,High school,I wish not to answer,228.0,USA,18.0,North America
4,5,5,3,3,5,3,4,3,1,Bachelor's degree,Female,38.0,CAN,23.0,North America
5,5,3,5,5,1,2,1,2,1,High school,Female,228.0,USA,18.0,North America
2,1,2,2,4,1,4,2,1,1,High school,Female,228.0,USA,22.0,North America
5,6,3,5,6,5,4,6,5,1,High school,Female,228.0,USA,18.0,North America
6,4,2,3,6,3,2,4,4,1,High school,Female,228.0,USA,20.0,North America
7,1,7,3,3,4,6,1,4,1,High school,Female,120.0,USA,21.0,North America
7,7,6,6,7,6,1,7,6,1,High school,Female,228.0,USA,19.0,North America
7,3,4,6,4,1,2,1,1,1,High school,Female,228.0,USA,21.0,North America
1,2,2,6,3,3,3,5,3,1,High school,Male,228.0,USA,18.0,North America
1,1,3,3,2,4,5,5,4,1,High school,Female,228.0,USA,20.0,North America
3,6,5,5,5,5,3,4,4,1,High school,Female,228.0,USA,18.0,North America
7,1,4,4,7,1,4,1,1,1,High school,Female,228.0,USA,19.0,North America
6,5,3,6,4,6,2,6,5,1,High school,Female,228.0,USA,20.0,North America
6,5,5,2,6,4,5,4,6,1,High school,Female,228.0,USA,18.0,North America
2,4,4,4,5,4,4,4,4,1,High school,Female,228.0,USA,19.0,North America
4,3,3,2,3,4,4,4,3,1,High school,Female,228.0,USA,19.0,North America
5,2,2,2,2,2,2,4,1,1,High school,Female,228.0,USA,19.0,North America
4,4,6,3,2,3,5,5,5,1,High school,Female,228.0,USA,19.0,North America
6,4,3,1,6,3,4,3,5,1,High school,Male,228.0,USA,18.0,North America
5,4,4,4,4,1,5,3,2,1,High school,Male,228.0,USA,20.0,North America
5,3,5,5,5,5,3,3,4,1,High school,Female,228.0,USA,20.0,North America
2,5,6,4,3,5,3,3,5,1,High school,Male,156.0,NZL,20.0,Oceania
5,6,3,3,5,5,5,5,5,1,High school,Male,228.0,USA,18.0,North America
2,5,5,4,3,4,2,5,3,1,High school,Female,228.0,USA,19.0,North America
5,1,2,1,1,5,4,3,5,1,Bachelor's degree,Female,38.0,CAN,21.0,North America
6,7,6,2,4,3,2,2,5,1,High school,Female,228.0,USA,20.0,North America
2,1,1,1,3,1,6,1,6,1,High school,Female,228.0,USA,20.0,North America
5,2,5,3,3,2,3,2,5,1,High school,Female,228.0,USA,19.0,North America
4,7,6,2,6,3,2,5,3,1,High school,Female,100.0,USA,18.0,North America
5,4,4,4,7,4,4,3,3,1,Bachelor's degree,Female,228.0,USA,21.0,North America
3,6,5,6,4,5,4,6,6,1,Bachelor's degree,Female,228.0,USA,20.0,North America
5,3,5,6,5,5,3,5,5,1,High school,Female,228.0,USA,18.0,North America
5,6,2,5,5,6,1,5,6,1,Doctoral degree,Female,38.0,CAN,32.0,North America
6,7,7,7,6,1,1,5,7,1,High school,Female,228.0,USA,18.0,North America
2,5,3,5,5,5,2,5,4,1,High school,Male,228.0,USA,22.0,North America
3,1,2,1,3,2,6,2,2,1,High school,Female,44.0,USA,21.0,North America
6,6,3,5,3,2,5,3,2,1,High school,Female,228.0,USA,18.0,North America
7,5,6,7,6,2,1,2,1,1,High school,Female,228.0,USA,18.0,North America
2,3,5,2,3,1,1,1,2,1,High school,Female,228.0,USA,18.0,North America
1,1,1,3,1,1,4,5,5,1,High school,Female,228.0,USA,18.0,North America
6,1,2,1,5,2,2,6,3,1,High school,Female,228.0,USA,18.0,North America
4,6,5,4,4,4,3,6,4,1,High school,Female,228.0,USA,18.0,North America
5,4,5,1,6,5,6,6,3,1,Bachelor's degree,Male,228.0,USA,21.0,North America
5,7,5,7,3,5,5,4,5,1,Bachelor's degree,Female,228.0,USA,18.0,North America
4,3,5,5,5,4,3,6,4,1,High school,Female,228.0,USA,18.0,North America
2,3,4,6,5,3,6,6,6,1,High school,Female,234.0,USA,18.0,North America
5,5,4,5,5,4,5,4,4,1,Bachelor's degree,Female,44.0,USA,20.0,North America
3,6,5,2,3,4,3,5,6,1,High school,Female,228.0,USA,20.0,North America
5,5,3,2,4,3,3,5,5,1,High school,Female,228.0,USA,19.0,North America
5,2,1,3,1,2,1,1,6,1,High school,Female,228.0,USA,18.0,North America
2,3,3,5,5,4,1,2,6,1,High school,Male,228.0,USA,19.0,North America
6,4,6,4,5,5,5,6,5,1,High school,Female,228.0,USA,20.0,North America
